strangewinters "@softkepners @taneishaxprods @oliibiis @doolax3 @ladyxmacbeth @dawsonanatomy @sweetdushku @aprilkeepner love you to… https://t.co/Jyfo774JfM" "Thu May 25 17:28:01 +0000 2017" True
strangewinters "RT @monstersandmen: Album 3. Let's do this!!! https://t.co/MfscKSMAbe" "Tue May 23 20:36:58 +0000 2017" False
strangewinters "dobby is a free elf #hpreadathon2017 #hprchallenge https://t.co/ONsBmAVndF" "Mon May 22 22:10:57 +0000 2017" True
strangewinters "i'm ready but i'm not ready https://t.co/fAwbcPnCUK" "Mon May 22 19:18:51 +0000 2017" True
strangewinters "allergies all day every day https://t.co/dDXp6HY6fB" "Mon May 22 17:50:38 +0000 2017" True
strangewinters "RT @sawyerlafleur: michael burnham || technicolour beat (#startrekdiscovery)
dt: khalid &amp; alisha
ac: monogholic https://t.co/IlqvVKwflG" "Mon May 22 15:50:33 +0000 2017" False
strangewinters "spa &amp; bbq with the fam this afternoon 🍔🌊" "Sun May 21 17:27:49 +0000 2017" True
strangewinters "with a teacup &amp; tea leaves 🍵 prizoner of askaban #hpreadathon2017 #hprchallenge https://t.co/iejmaqZU4w" "Sun May 21 16:48:41 +0000 2017" True
strangewinters "off i go! 🌙 https://t.co/NWKCFCiwlz" "Sun May 21 01:05:12 +0000 2017" True
strangewinters "with a camera in the background 📸 chamber of secrets #hpreadathon2017 #hprchallenge https://t.co/Jc2qOyqOmc" "Sat May 20 23:36:13 +0000 2017" True
strangewinters "lollies ; candy ; sweets 🍬 goblet of fire #hpreadathon2017 #hprchallenge https://t.co/Cw2bj6Mujl" "Sat May 20 23:16:08 +0000 2017" True
strangewinters "i always imagine janet montgomery as hester prynne (the scarlet letter) in my head https://t.co/txbkuzzEGR" "Sat May 20 22:09:53 +0000 2017" True
strangewinters "with a pet (in the forbidden forest) 🦄 philisopher's stone #hpreadathon2017 #hprchallenge https://t.co/3u6k3apr2k" "Sat May 20 20:29:08 +0000 2017" True
strangewinters "against a brick wall ✨ philosopher's stone #hpreadathon2017 #hprchallenge https://t.co/3HKXuP8Dzp" "Sat May 20 20:20:25 +0000 2017" True
strangewinters "in a forest 🌿 philosopher's stone #hpreadathon2017 #hprchallenge https://t.co/HpxQxCzxqT" "Sat May 20 20:13:54 +0000 2017" True
strangewinters "technicolour beat || walt+henry [longmire]: https://t.co/FDkuvlgvns via @YouTube" "Sat May 20 16:56:15 +0000 2017" True
strangewinters "@chansonsfolles you watched it, right? :)" "Sat May 20 15:44:54 +0000 2017" True
strangewinters "who remembers art attack? 🙌🏻" "Sat May 20 15:44:12 +0000 2017" True
strangewinters "RT @_Mynaah_: Kate Middleton's sister #PippaMiddleton got married today!
Kate and her kids stole the show too😍 https://t.co/V4ppNuxJIE" "Sat May 20 15:29:54 +0000 2017" False
strangewinters "adulting at its finest" "Sat May 20 14:49:19 +0000 2017" True
