kitfistovevo 161047256574 "2017-05-25 05:00:25 GMT" http://kitfistovevo.tumblr.com/post/161047256574/korolevx-cindyybabyy-korolevx "korolevx: cindyybabyy: korolevx:  cindyybabyy:  korolevx: Carrie is a better anti-bullying message than 13 Reasons Why because she didn’t mail passive aggressive cassette tapes around to people who were tangentially involved she just psychically killed everyone who had ever hurt her and blew up half the town You know Carrie is considered a horror movie right….  Whoa dude Goly fuck.. I didnt realize I’m so sorry  Its ok, i know its hard to understand the plot and theme of some movies.  thanks for telling me! i’m gonna go finish this documentary about motherhood now, idk if you’ve seen it, it’s called Rosemary’s Baby" False text
kitfistovevo 161047212899 "2017-05-25 04:58:52 GMT" http://kitfistovevo.tumblr.com/post/161047212899/softponcho-fisher-completed-her-part-in-episode "softponcho: Fisher completed her part in Episode VIII late last summer,  when principal photography on the film wrapped. “She was having a  blast,” said Kennedy. “The minute she finished, she grabbed me and said,  ‘I’d better be at the forefront of IX!’ Because Harrison was front and center on VII, and Mark is front and center on VIII. She thought IX would be her movie. And it would have been.” I’m not crying you’re crying " False text
kitfistovevo 161046192739 "2017-05-25 04:23:04 GMT" http://kitfistovevo.tumblr.com/post/161046192739/seiinfeld-i-hope-danny-devito-outlives-me "seiinfeld: i hope danny devito outlives me" False text
kitfistovevo 161046041114 "2017-05-25 04:17:59 GMT" http://kitfistovevo.tumblr.com/post/161046041114/tretijreznor-interrupts-an-art-critique-lol-why "tretijreznor:*interrupts an art critique* lol why are you shaming this person??? let people have harmless fun?????" False text
kitfistovevo 161045644869 "2017-05-25 04:04:43 GMT" http://kitfistovevo.tumblr.com/post/161045644869/trying-to-convince-the-mans-that-glitter-is-badass "Trying to convince the mans that glitter is badass is a hard feat" True text
kitfistovevo 161022641089 "2017-05-24 14:52:38 GMT" http://kitfistovevo.tumblr.com/post/161022641089/slimeghost-fucked-up-how-a-goblet-is-a-cup-and "slimeghost: fucked up how a goblet is a cup and not a tiny goblin :/" False text
kitfistovevo 161022524024 "2017-05-24 14:48:03 GMT" http://kitfistovevo.tumblr.com/post/161022524024/youve-heard-of-dont-hug-me-im-scared "mana-chan:  now get ready for " False text
kitfistovevo 161014475354 "2017-05-24 07:38:46 GMT" http://kitfistovevo.tumblr.com/post/161014475354/casual-reminder-that-to-this-day-literally-nobody "klubbhead: slav-one-squatting-by:  klubbhead: WHY AREN’T WE TALKIN BOUT THISS??? What the fuck does this even mean  " False text
kitfistovevo 161013965494 "2017-05-24 07:11:31 GMT" http://kitfistovevo.tumblr.com/post/161013965494/hiolivejuicee-im-not-about-that-savage-no "hiolivejuicee:I’m not about that “savage” “no feelings” shit. Fuck that. I feel deeply. I got a big ass heart. I’m human and things affect me." False text
kitfistovevo 161013881794 "2017-05-24 07:06:56 GMT" http://kitfistovevo.tumblr.com/post/161013881794/kramergate-kramergate-kramergate-if-you "kramergate: kramergate:  kramergate:  if you weren’t part of the select group who grew up watching Aqua Teen Hunger Force at 1 AM during the summer when you were 13 I don’t think you could… watch it ever I’m not saying you wouldn’t get the humor, I mean like, you would experience some form of culture shock and possibly have some kind of allergic reaction… you need to be immersed in ATHF slowly when you’re young  every single person that was immersed in ATHF culture as a young teen has at least one thing they held onto from the show that is absolutely complete garbage gibberish but they can’t flush it from their mind  these are the things people like me are plagued by every waking moment " False text
kitfistovevo 161003806894 "2017-05-24 01:06:33 GMT" http://kitfistovevo.tumblr.com/post/161003806894/fuselii-camiilamendcs-camiilamendcs "fuselii: camiilamendcs:  camiilamendcs:  camiilamendcs:  camiilamendcs:  camiilamendcs:  Guys, I’m not going to ask for your prayers - I myself am not religious, but I am going to ask you to signal boost this. Marawi City in the Philippines has been invaded by ISIS, they are bombing the city and a school zone, and setting detainees free from prisons.  They say that this is a jihad, but anyone who even has a small understanding of Islam knows that Islam is not violent.  This is terrorism. The world needs to know.   Update 1: They’re exchanging fire from both sides. Electricity is down. Friends are reporting that ISIS members are spotted in the schools and are giving them a few minutes to evacuate before they take over. Filipino media is silent.   Update 2: Christian teachers are being held hostage.   Update 3: Hospital staff being detained, ISIS flag has been raised in the city hospital. The fighting occurred not in the outskirts of Marawi, but on its streets, around the city hall and public market. I’m sorry, I’m stringing together what information my friends are still giving me. I don’t know how long they can keep this up - a lot of them are saying that their phones are dying.   Update 4: Armed Forces of the Philippines telling people to go underground, airstrikes coming. Mortars are being prepared too.  for those that need sources:  + NYT: https://www.nytimes.com/aponline/2017/05/23/world/asia/ap-as-philippines-muslim-militants.html?_r=0 " False text
kitfistovevo 161002967614 "2017-05-24 00:37:18 GMT" http://kitfistovevo.tumblr.com/post/161002967614/ill-softblock-god  True text
kitfistovevo 161002952779 "2017-05-24 00:36:45 GMT" http://kitfistovevo.tumblr.com/post/161002952779/let-me-take-a-pikachu-ask-oncies-jizz "let-me-take-a-pikachu:  ask-oncies-jizz:  shinykiawe: gamers deserve to be in the lgbt acronym what do u think the g stands for  LetGamersBeTolerated " False text
kitfistovevo 160986957499 "2017-05-23 15:28:27 GMT" http://kitfistovevo.tumblr.com/post/160986957499/72-million-year-old-pre-human-remains-found-in "archaeologyinbulgaria: 7.2-Million-Year-Old Pre-Human Remains Found in Bulgaria, Greece Show First Pre-Humans Developed in Balkans, Not AfricaA graphic reconstruction of the face of Graecopithecus freybergi, the first pre-human whose fossils have been found in Bulgaria and Greece. Image: Asen Ignatov, National Museum of Natural History – Sofia In-depth research by an international team of scholars of two roughly 7.2-million-old pre-human fossils discovered in Bulgaria and Greece demonstrates that the split of the human lineage occurred…View On WordPress" False text
kitfistovevo 160986873974 "2017-05-23 15:25:09 GMT" http://kitfistovevo.tumblr.com/post/160986873974/gayreigen-if-you-play-overwatch-rb-this-and-tag "gayreigen: if you play overwatch, rb this and tag this with what you play on (ps4/xb1/pc), who you main, and which mains are The Worst" False text
kitfistovevo 160986075354 "2017-05-23 14:54:24 GMT" http://kitfistovevo.tumblr.com/post/160986075354/man-i-wished-i-lived-on-a-planet-where-people "Man I wished I lived on a planet where people didn’t bomb other people for bullshit reasons" True text
kitfistovevo 160985729504 "2017-05-23 14:40:28 GMT" http://kitfistovevo.tumblr.com/post/160985729504/changesbyblacksabbath-hannahbieberhercules "changesbyblacksabbath:  hannahbieberhercules:  donovanluver1965:  *blows kiss up to the sky (for the aliens)*  *blows kiss to iPhone screen (for the dumb person who posted this)*  sorry you didnt like this hannah bieber hercules, shoot me an email and we can discuss what content you’d rather see in the future.  " False text
kitfistovevo 160985612924 "2017-05-23 14:35:44 GMT" http://kitfistovevo.tumblr.com/post/160985612924/asculan-me-makes-a-small-completely-harmless "asculan: me: *makes a small, completely harmless mistake that has literally 0 consequences* me @ me: " False text
kitfistovevo 160985418134 "2017-05-23 14:27:55 GMT" http://kitfistovevo.tumblr.com/post/160985418134/setheverman-facts-i-just-made-up-reblog-if "setheverman: facts-i-just-made-up:reblog if you wow this post is so relatable because i" False text
kitfistovevo 160985314639 "2017-05-23 14:23:32 GMT" http://kitfistovevo.tumblr.com/post/160985314639/silentpunk-attractthecrows-bpdgorl-being "silentpunk:  attractthecrows:  bpdgorl:  being emotionally abused has made me incredibly defensive towards being told what to do, but at the same time has made it hard for me to do things without someone telling me that it’s ok to do out if fear of doing something wrong and getting in trouble  You put it in words…  Fuck fuck fuck. " False text
kitfistovevo 160825671579 "2017-05-19 03:22:24 GMT" http://kitfistovevo.tumblr.com/post/160825671579/halflife-fulllife-consequences-a-half-life "spoon-fresh: Happy Birthday Halflife : Fullife Consequences " False link
