anestheticx 160913615577 "2017-05-21 16:45:49 GMT" http://anestheticx.tumblr.com/post/160913615577/gingerandrosee-arrogantsuggestion-absence-and "gingerandrosee: arrogantsuggestion: Absence and lack of communication makes the heart idealize a person. This subconsciously twists your perception of them into thinking that they are something greater than they really are. They ain’t shit. They don’t care. And neither should you. FUCK FUCK FUCK FUCK " False text
anestheticx 160905416862 "2017-05-21 11:21:47 GMT" http://anestheticx.tumblr.com/post/160905416862/tayja-jones-banks-deserved-better-why-fatphobia "fat-posi-for-black-women: Tayja Jones-Banks’ prom pictures recently went viral after several people mocked and shamed her. One cyberbully, Michael Anderson, said, “I literally just inboxed most females that commented positively to this picture!!! Real friends don’t lie to friends … This girl looks a mess and you females will say ‘yesssss slay girl’ knowing good and well she totally embarrassed herself for the whole world to see … Smfh.”This disgusting-ass response to Tayja’s beautiful picture was posted on multiple news outlets that focused on the vitriol hurled at this young,plus-size, dark-skinned black teen.In response to the negativity and violence, Tayja posted, “Should of never went … Should of never posted any pics.”This sparked outrage as the focus shifting to tackling and defeating cyberbullying. The Shade Room, ThaCelebritea, and celebrities like Kelly Rowland came to Tayja’s defense, saying she looked beautiful, especially in the face of hatred.It was amazing to see the outreach and support for Tayja, especially after such a traumatizing-ass experience. The specific anti-Black fatphobia she navigates day to day was displayed on a global platform. But I want to challenge the idea that everyone can run to Tayja’s defense now, rather than helping cultivate a world and social environment that recognizes anti-Black fatphobia as violence.Gossip/news sites like The Shade Room constantly serve as a site for commenters to drag fat Black women, especially dark-skinned Black women, all the time. The dragging Gabourey Sidibe receives on a daily basis for showing up to events in her best dressed, full face slay is constant. No one stands for Gabby on public platforms. No one stands for dark-skinned fat Black women and femmes ever, actually. Now that Tayja has experienced such a visible and seemingly relatable tragedy, the conversation has shifted from this very specific violence of anti-Black fatphobia to a general conversation around cyberbullying. When a young, dark-skinned fat black girl dresses up to slay, to celebrate one of the best nights of her life, and is considered “embarrassing herself” — but when dark-skinned fat Black girls who don’t “try” or don’t “dress up” are considered inherently unworthy — that is a deeper level of violence that needs to be addressed.Thousands of comments flooded in about Tayja’s wellbeing, telling her that “she’s beautiful the way she is if she’s happy” and “people need to be more accepting, let her live!” But I can’t help giving pause and discomfort to the idea that Tayja’s everyday experiences can easily be solved by one day of compliments.It’s so easy for thinner, lighter, non-Black and/or masculine folks to become voyeurs to Tayja’s current trauma and see that one-time snapshot of her life. But when it comes to making political power shifts and intentionally reshaping humanity, everyone is asleep when it comes to dark-skinned fat Black femmes and women.Anti-Black fatphobia does not exist in a vacuum. Michael Anderson’s commentary is not a one-time event. The evil he spewed is something that speaks to the larger politics of hating dark-skinned fat Black women and girls. Michael was upset that Tayja thought she had the right to exist, the right to think she’s cute and the right to celebrate herself. The way we’ve seen darker-skinned fat black women portrayed in the media is specific and intentional. There is a deliberate agenda to destroy and demean girls like Tayja and it would be remiss of anyone to think that there’s only one man like Michael out there.Beauty standards are constructed around white supremacist patriarchal ideals of race, gender, ability, class, size and sexuality. So body positivity, safety, protection and celebration of girls like Tayja must be deliberate in our everyday personal political work. That means making room for Tayja before her pictures go viral on the internet. That means challenging our ideas of acceptability and beauty in our minds and in our desire politics. That means we must amplify the voices of girls like Tayja in our personal lives and make sure we listen and hold space for them unconditionally.I cannot sit here and praise people who see Tayja’s current tragedy and trauma as an opportunity to promote kindness, when most of those same people don’t give a fuck about Tayja when she’s the girl on your block, the girl in your classroom or the girl sitting next to you on the bus. We must challenge ourselves to love and support Tayja when it’s not on a public platform. We must remember that fatphobia is rooted in anti-Blackness and white supremacist violence. We must understand that colorism plays into the oppression experienced by dark-skinned fat Black girls and femmes. We can only cultivate space for Tayja by addressing these significant forms of violence. The celebration of Tayja’s beauty, worth and humanity should be an everyday reality — not a one-time response to a particular incident.https://wearyourvoicemag.com/body-politics/tayja-jones-banks-deserves-better-fatphobia-cant-fixed-fact" False text
anestheticx 160905352867 "2017-05-21 11:18:01 GMT" http://anestheticx.tumblr.com/post/160905352867/sobeitjay-i-drink-water-but-i-still-be-eating "sobeitjay: I drink water but i still be eating what im not supposed to im fake healthy  " False text
anestheticx 160905307467 "2017-05-21 11:15:18 GMT" http://anestheticx.tumblr.com/post/160905307467/66koi-does-anyone-else-constantly-get-the "66koi: does anyone else constantly get the feeling that you’re running out of time?? and for no reason!! i could be lying in bed in the middle of summer vacation and my mind is like “hurry up!!! before it’s too late!!!” and i’m just like “hurry up and do what?? leave me alone wtf!!!”" False text
anestheticx 160886277552 "2017-05-20 21:49:51 GMT" http://anestheticx.tumblr.com/post/160886277552/drowning4youu-things-to-be-happy-about "drowning4youu: things to be happy about: - finding a new favorite song - taking a hot bath when you’re really cold - finishing a good book - having sex with someone you really love - falling asleep at the beach - sunscreen on a babies nose  - getting into a freshly made bed  - coming home after a long vacation - watching the people you love most laugh - painting your nails  - hot cups of tea when it’s raining  - coming home after a long day - waking up and stretching -farting in the car with three people in the backseat and having control of all of the windows" False text
anestheticx 160854637657 "2017-05-19 23:51:09 GMT" http://anestheticx.tumblr.com/post/160854637657/fartgallery-me-calling-mall-security-check "fartgallery:me [calling mall security]: check your security cameras right nowmall security: there’s a guy doing squats, but I don’t see much-me: yea that’s me, critique my form" False text
anestheticx 160854595582 "2017-05-19 23:49:31 GMT" http://anestheticx.tumblr.com/post/160854595582/accomplishments-of-lord-cheeto-in-the-first-100 "Accomplishments of Lord Cheeto in the first 100 some hell-days.  - Rolling back protections for transgender students.  - Lowest approval ratings of any president at this point.  - Refuses to release his taxes just like every president has for the past 40 years.  - Under investigation by the FBI. - Two failed Muslim bans.  - Disastrous anti-environment executive orders. - Failure of a healthcare bill that makes almost everything a preexisting condition ( and hopefully doesn’t pass ). - Striking an already empty airbase in Syria to distract from low ratings and Russiagate.  - Awkward and embarrassing meetings with foreign dignitaries who can’t believe this is the fucking president. - Inviting racist clowns like Ted Nugent and Palin to the Whitehouse. - Hiring racists in his cabinet. - Is racist.  - A ton of golfing.  - Watches himself give speeches on television  - Obsession with President Obama.  - Obsession with election, and the popular vote - Attempting to segregate schools with bullshit vouchers that destroy public schools  - Attempting to destroy loan forgiveness plans - Dismantling net neutrality - Taking credit for Obama’s accomplishments. - Accusing Obama of wiretapping him with no evidence whatsoever.  - Tweeting garbage continuously - “Bigly” - A whole lot of lies. - No transparency.  - Most ethically challenged administration in US history.  - Most secretive administration in US history.  - Nepotism by giving family members important jobs and deals.  - Cronyism by appointing billionaires to his cabinet.  - Favoring massive tax cuts for the rich like himself. - Draining the swamp by filling it with raw sewage. #ImpeachTrump #SpecialElection #FightBack #JoinTheResistance" True text
anestheticx 160822594417 "2017-05-19 01:36:48 GMT" http://anestheticx.tumblr.com/post/160822594417/salmonidblue-whats-your-favorite-album "salmonidblue: “What’s your favorite album?” " False text
anestheticx 160822587942 "2017-05-19 01:36:34 GMT" http://anestheticx.tumblr.com/post/160822587942/thebootydiaries-when-i-get-my-paycheck-and-its "thebootydiaries:  when i get my paycheck and its $3 more than usual " False text
anestheticx 160822509597 "2017-05-19 01:33:43 GMT" http://anestheticx.tumblr.com/post/160822509597/platonic-ships-are-not-boring-or-invalid "phafaviis:Reblog if you agree." False text
